address,city,company_name,contact_name,employee,fax_number,gender,major_division_description,phone,state,sales,sic_2_code_description,sic_4_code,category,title,url,mon_from,mon_to,tue_from,tue_to,wed_from,wed_to,thu_from,thu_to,fri_from,fri_to,sat_from,sat_to,sun_from,sun_to,zip_code,longitude,latitude,gmaps,mon_closed,tue_closed,wed_closed,thu_closed,fri_closed,sat_closed,sun_closed,status,created_at,updated_at
"885, 3 rue, Route 167",Chibougamau,Loblaws,,,,,,418-748-6113,QC,,,,Grocery,,http://www.loblaws.ca/en_CA.html,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,,-74.385,49.9135,,,,,,,,,,2013-10-31 00:25:35 +0530,2013-10-31 00:25:35 +0530
"180, boul. Barrette",Chicoutimi,Loblaws,,,,,,418-549-9357,QC,,,,Grocery,,http://www.loblaws.ca/en_CA.html,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,,-71.0725,48.3937,,,,,,,,,,2013-10-31 00:25:41 +0530,2013-10-31 00:25:41 +0530
"681, Ste Geneviï¿½ve",Chicoutimi-Nord,Loblaws,,,,,,418-549-2714,QC,,,,Grocery,,http://www.loblaws.ca/en_CA.html,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,,-71.0804,48.444,,,,,,,,,,2013-10-31 00:25:48 +0530,2013-10-31 00:25:48 +0530
"482, route 138",Donnacona,Loblaws,,,,,,418-285-5101,QC,,,,Grocery,,http://www.loblaws.ca/en_CA.html,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,,-71.7198,46.68,,,,,,,,,,2013-10-31 00:25:55 +0530,2013-10-31 00:25:55 +0530
"310, Avenue Dorval",Dorval,Loblaws,,,,,,514-631-6234,QC,,,,Grocery,,http://www.loblaws.ca/en_CA.html,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,,-73.7416,45.4437,,,,,,,,,,2013-10-31 00:26:02 +0530,2013-10-31 00:26:02 +0530
"1870, boul. St-Joseph",Drummondville,Loblaws,,,,,,819-472-1197,QC,,,,Grocery,,http://www.loblaws.ca/en_CA.html,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,,-72.4878,45.8796,,,,,,,,,,2013-10-31 00:26:08 +0530,2013-10-31 00:26:08 +0530
"1699, Estimauville",Giffard,Loblaws,,,,,,418-667-5721,QC,,,,Grocery,,http://www.loblaws.ca/en_CA.html,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,,-71.2146,46.8438,,,,,,,,,,2013-10-31 00:26:15 +0530,2013-10-31 00:26:15 +0530
"444, boul. Curï¿½-Labelle",Laval,Loblaws,,,,,,450-625-4221,QC,,,,Grocery,,http://www.loblaws.ca/en_CA.html,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,,-73.7868,45.5783,,,,,,,,,,2013-10-31 00:26:22 +0530,2013-10-31 00:26:22 +0530
"552, boul. Wilfrid-Hamel",Quebec,Loblaws,,,,,,418-640-1700,QC,,,,Grocery,,http://www.loblaws.ca/en_CA.html,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,,-71.254,46.8227,,,,,,,,,,2013-10-31 00:26:29 +0530,2013-10-31 00:26:29 +0530
"25, Rue De La Savane",Gatineau,Loblaws,,,,,,819-243-7071,QC,,,,Grocery,,http://www.loblaws.ca/en_CA.html,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,,-75.704,45.4751,,,,,,,,,,2013-10-31 00:26:35 +0530,2013-10-31 00:26:35 +0530
"370, rue St-Jacques",Granby,Loblaws,,,,,,450-375-8563,QC,,,,Grocery,,http://www.loblaws.ca/en_CA.html,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,,-72.7341,45.3981,,,,,,,,,,2013-10-31 00:26:42 +0530,2013-10-31 00:26:42 +0530
"2650-1, 6 iï¿½me Avenue",Grand-Mï¿½re,Loblaws,,,,,,819-538-0262,QC,,,,Grocery,,http://www.loblaws.ca/en_CA.html,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,,-72.712,46.6029,,,,,,,,,,2013-10-31 00:26:49 +0530,2013-10-31 00:26:49 +0530
"3398, boul Taschereau",Greenfield Park,Loblaws,,,,,,450-671-8183,QC,,,,Grocery,,http://www.loblaws.ca/en_CA.html,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,,-73.478,45.4913,,,,,,,,,,2013-10-31 00:26:55 +0530,2013-10-31 00:26:55 +0530
"300, Boul St Joseph",Hull,Loblaws,,,,,,819-777-6551,QC,,,,Grocery,,http://www.loblaws.ca/en_CA.html,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,,-75.732,45.4397,,,,,,,,,,2013-10-31 00:27:02 +0530,2013-10-31 00:27:02 +0530
"909, Boul Firestone",Joliette,Loblaws,,,,,,450-755-2781,QC,,,,Grocery,,http://www.loblaws.ca/en_CA.html,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,,-73.4308,46.0331,,,,,,,,,,2013-10-31 00:27:09 +0530,2013-10-31 00:27:09 +0530
"2100, rue Bagot",La Baie,Loblaws,,,,,,418-544-2848,QC,,,,Grocery,,http://www.loblaws.ca/en_CA.html,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,,-70.8968,48.3366,,,,,,,,,,2013-10-31 00:27:15 +0530,2013-10-31 00:27:15 +0530
"50, Boul. Taschereau",La Prairie,Loblaws,,,,,,450-659-2226,QC,,,,Grocery,,http://www.loblaws.ca/en_CA.html,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,,-73.4868,45.422,,,,,,,,,,2013-10-31 00:27:22 +0530,2013-10-31 00:27:22 +0530
"255, 3 ieme Rue Est",Lasarre,Loblaws,,,,,,819-333-2337,QC,,,,Grocery,,http://www.loblaws.ca/en_CA.html,8:00 AM,9:00 PM,8:00 AM,9:00 PM,8:00 AM,9:00 PM,8:00 AM,9:00 PM,8:00 AM,9:00 PM,8:00 AM,9:00 PM,8:00 AM,9:00 PM,,-79.197,48.8063,,,,,,,,,,2013-10-31 00:27:29 +0530,2013-10-31 00:27:29 +0530
"3500, rue Laval",Lac Mï¿½gantic,Loblaws,,,,,,819-583-4001,QC,,,,Grocery,,http://www.loblaws.ca/en_CA.html,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,,-70.9039,45.59,,,,,,,,,,2013-10-31 00:27:36 +0530,2013-10-31 00:27:36 +0530
"390, Montee des Pionniers",Lachenaie,Loblaws,,,,,,450-657-7710,QC,,,,Grocery,,http://www.loblaws.ca/en_CA.html,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,,-73.5104,45.7126,,,,,,,,,,2013-10-31 00:27:42 +0530,2013-10-31 00:27:42 +0530
"3150, Remembrance",Lachine,Loblaws,,,,,,514-637-4606,QC,,,,Grocery,,http://www.loblaws.ca/en_CA.html,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,,-73.691,45.439,,,,,,,,,,2013-10-31 00:27:49 +0530,2013-10-31 00:27:49 +0530
"355, rue Principale",Lachute,Loblaws,,,,,,450-566-0761,QC,,,,Grocery,,http://www.loblaws.ca/en_CA.html,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,,-74.3439,45.6557,,,,,,,,,,2013-10-31 00:27:56 +0530,2013-10-31 00:27:56 +0530
"6750, Jean-Talon Est",St-Lï¿½onard,Loblaws,,,,,,514-255-2755,QC,,,,Grocery,,http://www.loblaws.ca/en_CA.html,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,,-73.5708,45.5939,,,,,,,,,,2013-10-31 00:28:02 +0530,2013-10-31 00:28:02 +0530
"7201, rue Laurier",Laplaine,Loblaws,,,,,,450-968-2876,QC,,,,Grocery,,http://www.loblaws.ca/en_CA.html,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,,-73.7279,45.7676,,,,,,,,,,2013-10-31 00:28:09 +0530,2013-10-31 00:28:09 +0530
"2101, rue Dollard, B15",Lasalle,Loblaws,,,,,,514-363-1503,QC,,,,Grocery,,http://www.loblaws.ca/en_CA.html,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,,-73.6333,45.4318,,,,,,,,,,2013-10-31 00:28:16 +0530,2013-10-31 00:28:16 +0530
"1200, boul. Ducharme",LaTuque,Loblaws,,,,,,819-523-8125,QC,,,,Grocery,,http://www.loblaws.ca/en_CA.html,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,,-72.7841,47.4192,,,,,,,,,,2013-10-31 00:28:22 +0530,2013-10-31 00:28:22 +0530
"8475, Rue Chartrand",Laval St-Francois,Loblaws,,,,,,450-665-7361,QC,,,,Grocery,,http://www.loblaws.ca/en_CA.html,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,,-73.577,45.6685,,,,,,,,,,2013-10-31 00:28:29 +0530,2013-10-31 00:28:29 +0530
"4600, Boul Samson",Laval,Loblaws,,,,,,450-682-6870,QC,,,,Grocery,,http://www.loblaws.ca/en_CA.html,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,,-73.7563,45.5285,,,,,,,,,,2013-10-31 00:28:36 +0530,2013-10-31 00:28:36 +0530
"5150, boul.De L'Ormiï¿½re",Quebec,Loblaws,,,,,,418-872-3866,QC,,,,Grocery,,http://www.loblaws.ca/en_CA.html,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,,-71.331,46.8198,,,,,,,,,,2013-10-31 00:28:43 +0530,2013-10-31 00:28:43 +0530
"50, route Prï¿½sident-Kennedey, St 190",Lï¿½vis,Loblaws,,,,,,418-837-9505,QC,,,,Grocery,,http://www.loblaws.ca/en_CA.html,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,,-71.1767,46.7944,,,,,,,,,,2013-10-31 00:28:49 +0530,2013-10-31 00:28:49 +0530
"550, boul. St-Laurent Est",Louiseville,Loblaws,,,,,,819-228-2715,QC,,,,Grocery,,http://www.loblaws.ca/en_CA.html,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,,-72.9266,46.2563,,,,,,,,,,2013-10-31 00:28:56 +0530,2013-10-31 00:28:56 +0530
"170, Principale sud",Maniwaki,Loblaws,,,,,,819-449-6822,QC,,,,Grocery,,http://www.loblaws.ca/en_CA.html,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,,-75.983,46.376,,,,,,,,,,2013-10-31 00:29:03 +0530,2013-10-31 00:29:03 +0530
"1100, Montï¿½e Masson",Mascouche,Loblaws,,,,,,450-474-4121,QC,,,,Grocery,,http://www.loblaws.ca/en_CA.html,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,,-73.6074,45.7479,,,,,,,,,,2013-10-31 00:29:11 +0530,2013-10-31 00:29:11 +0530
"595, du Phare Est",Matane,Loblaws,,,,,,418-562-9066,QC,,,,Grocery,,http://www.loblaws.ca/en_CA.html,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,,-67.5089,48.8514,,,,,,,,,,2013-10-31 00:29:18 +0530,2013-10-31 00:29:18 +0530
390 route 117,Mont Tremblant,Loblaws,,,,,,819-425-3103,QC,,,,Grocery,,http://www.loblaws.ca/en_CA.html,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,,-74.5712,46.1173,,,,,,,,,,2013-10-31 00:29:25 +0530,2013-10-31 00:29:25 +0530
"101, Tachï¿½ ouest",Montmagny,Loblaws,,,,,,418-248-0912,QC,,,,Grocery,,http://www.loblaws.ca/en_CA.html,7:30 AM,10:00 PM,7:30 AM,10:00 PM,7:30 AM,10:00 PM,7:30 AM,10:00 PM,7:30 AM,10:00 PM,7:30 AM,10:00 PM,7:30 AM,10:00 PM,,-70.5705,46.9813,,,,,,,,,,2013-10-31 00:29:31 +0530,2013-10-31 00:29:31 +0530
"2535, rue Masson",Montrï¿½al,Loblaws,,,,,,514-527-2413,QC,,,,Grocery,,http://www.loblaws.ca/en_CA.html,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,,-73.5786,45.5439,,,,,,,,,,2013-10-31 00:29:38 +0530,2013-10-31 00:29:38 +0530
"124, route 132 ouest",New Richmond,Loblaws,,,,,,418-392-2600,QC,,,,Grocery,,http://www.loblaws.ca/en_CA.html,8:00 AM,9:00 PM,8:00 AM,9:00 PM,8:00 AM,9:00 PM,8:00 AM,9:00 PM,8:00 AM,9:00 PM,8:00 AM,9:00 PM,8:00 AM,9:00 PM,,-65.8477,48.1751,,,,,,,,,,2013-10-31 00:29:45 +0530,2013-10-31 00:29:45 +0530
"7455, rue Sherbrooke Est",Montrï¿½al,Loblaws,,,,,,514-353-7930,QC,,,,Grocery,,http://www.loblaws.ca/en_CA.html,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,,-73.5417,45.5932,,,,,,,,,,2013-10-31 00:29:52 +0530,2013-10-31 00:29:52 +0530
"1877, rue Bilodeau",Plessiville,Loblaws,,,,,,819-362-7370,QC,,,,Grocery,,http://www.loblaws.ca/en_CA.html,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,,-71.7667,46.217,,,,,,,,,,2013-10-31 00:29:59 +0530,2013-10-31 00:29:59 +0530
"12 780, rue Sherbrooke Est",Pointe-Aux-Trembles,Loblaws,,,,,,514-498-2675,QC,,,,Grocery,,http://www.loblaws.ca/en_CA.html,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,,-73.5101,45.654,,,,,,,,,,2013-10-31 00:30:06 +0530,2013-10-31 00:30:06 +0530
"3399, rue Queen",Rawdon,Loblaws,,,,,,450-834-2644,QC,,,,Grocery,,http://www.loblaws.ca/en_CA.html,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,,-73.6998,46.0369,,,,,,,,,,2013-10-31 00:30:13 +0530,2013-10-31 00:30:13 +0530
"44, rue Craig",Richmond,Loblaws,,,,,,819-826-2413,QC,,,,Grocery,,http://www.loblaws.ca/en_CA.html,8:00 AM,9:00 PM,8:00 AM,9:00 PM,8:00 AM,9:00 PM,8:00 AM,9:00 PM,8:00 AM,9:00 PM,8:00 AM,9:00 PM,8:00 AM,9:00 PM,,-72.1403,45.6586,,,,,,,,,,2013-10-31 00:30:20 +0530,2013-10-31 00:30:20 +0530
419. boul. Jessop,Rimouski,Loblaws,,,,,,418-723-0506,QC,,,,Grocery,,http://www.loblaws.ca/en_CA.html,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,,-68.5127,48.4678,,,,,,,,,,2013-10-31 00:30:27 +0530,2013-10-31 00:30:27 +0530
"215, boul. Hï¿½tel De Ville",Riviï¿½re-du-Loup,Loblaws,,,,,,418-863-4100,QC,,,,Grocery,,http://www.loblaws.ca/en_CA.html,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,,-69.5488,47.8274,,,,,,,,,,2013-10-31 00:30:34 +0530,2013-10-31 00:30:34 +0530
"150, avenue Saint-Alphonse",Roberval,Loblaws,,,,,,418-275-4471,QC,,,,Grocery,,http://www.loblaws.ca/en_CA.html,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,,-72.2248,48.5178,,,,,,,,,,2013-10-31 00:30:41 +0530,2013-10-31 00:30:41 +0530
"1074, ave Lariviere",Rouyn-Noranda,Loblaws,,,,,,819-797-2348,QC,,,,Grocery,,http://www.loblaws.ca/en_CA.html,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,,-78.9934,48.2225,,,,,,,,,,2013-10-31 00:30:47 +0530,2013-10-31 00:30:47 +0530
"1005, boul. Laure",Sept-ï¿½les,Loblaws,,,,,,418-968-1213,QC,,,,Grocery,,http://www.loblaws.ca/en_CA.html,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,,-66.3932,50.2255,,,,,,,,,,2013-10-31 00:30:54 +0530,2013-10-31 00:30:54 +0530
"1643, boul. D'Youville",Shawinigan,Loblaws,,,,,,819-536-4412,QC,,,,Grocery,,http://www.loblaws.ca/en_CA.html,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,,-72.7523,46.5554,,,,,,,,,,2013-10-31 00:31:01 +0530,2013-10-31 00:31:01 +0530
"150, des Grandes Fourches",Sherbrooke,Loblaws,,,,,,819-566-9300,QC,,,,Grocery,,http://www.loblaws.ca/en_CA.html,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,,-71.887,45.4017,,,,,,,,,,2013-10-31 00:31:08 +0530,2013-10-31 00:31:08 +0530
"450, boul. Poliquin",Sorel-Tracy,Loblaws,,,,,,450-746-3988,QC,,,,Grocery,,http://www.loblaws.ca/en_CA.html,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,,-73.1025,46.0236,,,,,,,,,,2013-10-31 00:31:15 +0530,2013-10-31 00:31:15 +0530
"500, Boul. Des Laurentides",St-Antoine Laurentides,Loblaws,,,,,,450-436-8723,QC,,,,Grocery,,http://www.loblaws.ca/en_CA.html,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,,-73.9936,45.7617,,,,,,,,,,2013-10-31 00:31:22 +0530,2013-10-31 00:31:22 +0530
"130, Route Racette",St-Augustin,Loblaws,,,,,,418-878-2615,QC,,,,Grocery,,http://www.loblaws.ca/en_CA.html,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,9:00 PM,8:00 AM,9:00 PM,,-71.4676,46.7404,,,,,,,,,,2013-10-31 00:31:28 +0530,2013-10-31 00:31:28 +0530
"2501, boul. du Millï¿½naire",St-Basile-le-Grand,Loblaws,,,,,,450-441-5955,QC,,,,Grocery,,http://www.loblaws.ca/en_CA.html,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,,-73.3039,45.5279,,,,,,,,,,2013-10-31 00:31:35 +0530,2013-10-31 00:31:35 +0530
"2840, boul. Des Promenades",SteMarthe Sur Le Lac,Loblaws,,,,,,450-472-3551,QC,,,,Grocery,,http://www.loblaws.ca/en_CA.html,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,,-73.922,45.5394,,,,,,,,,,2013-10-31 00:31:42 +0530,2013-10-31 00:31:42 +0530
"1030, boul. Vachon Nord",Ste Marie de Beauce,Loblaws,,,,,,418-387-5779,QC,,,,Grocery,,http://www.loblaws.ca/en_CA.html,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,,-71.0325,46.4523,,,,,,,,,,2013-10-31 00:31:49 +0530,2013-10-31 00:31:49 +0530
"199, 25 iï¿½me Avenue",St-Eustache,Loblaws,,,,,,450-491-5588,QC,,,,Grocery,,http://www.loblaws.ca/en_CA.html,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,,-73.8728,45.5754,,,,,,,,,,2013-10-31 00:31:55 +0530,2013-10-31 00:31:55 +0530
"8200, boul. Lacroix",St-Georges de Beauce,Loblaws,,,,,,418-227-9228,QC,,,,Grocery,,http://www.loblaws.ca/en_CA.html,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,9:00 PM,8:00 AM,9:00 PM,,-70.7025,46.1339,,,,,,,,,,2013-10-31 00:32:02 +0530,2013-10-31 00:32:02 +0530
"15 000, rue St-Louis",St-Hyacinthe,Loblaws,,,,,,450-771-2737,QC,,,,Grocery,,http://www.loblaws.ca/en_CA.html,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,,-72.9379,45.6294,,,,,,,,,,2013-10-31 00:32:09 +0530,2013-10-31 00:32:09 +0530
"1000 Suite 6, boul. Du Sï¿½minaire",St-Jean,Loblaws,,,,,,450-348-3813,QC,,,,Grocery,,http://www.loblaws.ca/en_CA.html,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,,-73.2694,45.3377,,,,,,,,,,2013-10-31 00:32:15 +0530,2013-10-31 00:32:15 +0530
"5850, boul.des Grandes-Prairies",St-Lï¿½onard,Loblaws,,,,,,514-327-1377,QC,,,,Grocery,,http://www.loblaws.ca/en_CA.html,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,8:00 AM,10:00 PM,,-73.6104,45.5994,,,,,,,,,,2013-10-31 00:32:22 +0530,2013-10-31 00:32:22 +0530
